"Tabela 7511 - Produção Física Industrial, por grupos e classes industriais selecionados"
"Variável - PIMPF - Número-índice (2012=100) (Número-índice)"
"Brasil"
"Mês";"Grupos e classes industriais"
"Mês";"10.1 Abate e fabricação de produtos de carne";"10.11 Abate de reses, exceto suínos";"10.12 Abate de suínos, aves e outros pequenos animais";"10.13 Fabricação de produtos de carne";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais";"10.4 Fabricação de óleos e gorduras vegetais e animais";"10.41 Fabricação de óleos vegetais em bruto, exceto óleo de milho";"10.42 Fabricação de óleos vegetais refinados, exceto óleo de milho";"10.43 Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais";"10.5 Laticínios";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais";"10.61 Beneficiamento de arroz e fabricação de produtos do arroz";"10.62 Moagem de trigo e fabricação de derivados";"10.7 Fabricação e refino de açúcar";"10.8 Torrefação e moagem de café";"10.2 e 10.9 Preservação do pescado, fabricação de produtos do pescado e de outros produtos alimentícios";"11.1 Fabricação de bebidas alcoólicas";"11.2 Fabricação de bebidas não alcoólicas";"13.1 Preparação e fiação de fibras têxteis";"13.2 Tecelagem, exceto malha";"13.3 Fabricação de tecidos de malha";"13.5 Fabricação de artefatos têxteis, exceto vestuário";"14.1 Confecção de artigos do vestuário e acessórios";"14.2 Fabricação de artigos de malharia e tricotagem";"15.1 Curtimento e outras preparações de couro";"15.3 e 15.4 Fabricação de calçados e de partes para calçados de qualquer material";"16.1 Desdobramento de madeira";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel";"17.2 Fabricação de papel, cartolina e papel-cartão";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado";"18.1 Atividade de impressão";"18.3 Reprodução de materiais gravados em qualquer suporte";"19.2 Fabricação de produtos derivados do petróleo";"19.3 Fabricação de biocombustíveis";"20.1 Fabricação de produtos químicos inorgânicos";"20.11 Fabricação de cloro e álcalis";"20.12 Fabricação de intermediários para fertilizantes";"20.13 Fabricação de adubos e fertilizantes";"20.14 Fabricação de gases industriais";"20.2 Fabricação de produtos químicos orgânicos";"20.3 e 20.4 Fabricação de resinas e elastômeros e de fibras artificiais e sintéticas";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal";"20.61 Fabricação de sabões e detergentes sintéticos";"20.62 Fabricação de produtos de limpeza e polimento";"20.63 Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins";"20.9 Fabricação de produtos e preparados químicos diversos";"22.1 Fabricação de produtos de borracha";"22.11 Fabricação de pneumáticos e de câmaras-de-ar";"22.2 Fabricação de produtos de material plástico";"22.21 Fabricação de laminados planos e tubulares de material plástico";"22.22 Fabricação de embalagens de material plástico";"22.23 Fabricação de tubos e acessórios de material plástico para uso na construção";"23.1 Fabricação de vidro e de produtos do vidro";"23.11 Fabricação de vidro plano e de segurança";"23.2 Fabricação de cimento";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes";"23.4 Fabricação de produtos cerâmicos";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos";"24.1 Produção de ferro-gusa e de ferroligas";"24.2 Siderurgia";"24.3 Produção de tubos de aço, exceto tubos sem costura";"24.4 Metalurgia dos metais não ferrosos";"24.5 Fundição";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas";"25.5 e 25.9 - Fabricação de equipamento bélico pesado, armas e munições e de produtos de metal não especificados anteriormente";"25.91 Fabricação de embalagens metálicas";"25.92 Fabricação de produtos de trefilados de metal";"26.1 Fabricação de componentes eletrônicos";"26.2 Fabricação de equipamentos de informática e periféricos";"26.3 Fabricação de equipamentos de comunicação";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";"27.1 Fabricação de geradores, transformadores e motores elétricos";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação";"27.5 Fabricação de eletrodomésticos";"27.51 Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico";"27.59 Fabricação de aparelhos eletrodomésticos não especificados anteriormente";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão";"28.2 Fabricação de máquinas e equipamentos de uso geral";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária";"28.4 Fabricação de máquinas-ferramenta";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico";"29.1 Fabricação de automóveis, camionetas e utilitários";"29.2 Fabricação de caminhões e ônibus";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores";"29.4 Fabricação de peças e acessórios para veículos automotores";"31.0 Fabricação de móveis";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes";"32.3 Fabricação de artefatos para pesca e esporte";"32.4 Fabricação de brinquedos e jogos recreativos";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"32.9 Fabricação de produtos diversos"
"junho 2012";"98,09";"99,42";"96,51";"104,66";"57,35";"109,61";"112,81";"107,00";"98,02";"86,94";"103,10";"105,55";"103,33";"96,32";"108,17";"97,54";"84,02";"87,74";"97,84";"100,91";"100,08";"99,54";"97,13";"111,69";"101,40";"86,63";"95,85";"98,94";"98,50";"92,67";"98,54";"96,86";"102,84";"69,61";"100,95";"110,27";"96,08";"90,32";"85,99";"101,19";"98,21";"89,92";"94,25";"84,49";"99,69";"99,50";"104,00";"99,05";"97,25";"105,53";"93,32";"87,53";"98,43";"101,32";"97,30";"105,46";"93,11";"91,02";"95,52";"102,36";"98,01";"100,59";"109,50";"101,75";"98,24";"94,72";"92,64";"100,85";"105,40";"96,81";"97,41";"98,03";"88,51";"100,98";"103,46";"103,58";"94,64";"96,78";"82,65";"100,06";"96,95";"86,80";"90,92";"91,06";"95,97";"75,09";"78,29";"106,09";"93,33";"99,40";"101,91";"132,19";"101,76";"99,92";"78,25";"89,77";"97,22";"96,93";"112,54";"49,23";"85,88";"101,99";"100,43"
"julho 2012";"104,76";"104,87";"103,67";"115,85";"113,96";"104,42";"104,69";"104,02";"103,54";"95,46";"103,86";"103,24";"106,77";"161,95";"102,02";"102,48";"85,10";"85,03";"101,96";"103,71";"97,95";"106,74";"107,11";"113,85";"103,30";"101,87";"103,15";"103,80";"104,71";"101,05";"100,71";"99,57";"100,79";"84,56";"99,94";"162,40";"104,88";"105,52";"100,50";"109,56";"99,43";"99,17";"101,54";"107,98";"103,26";"103,20";"101,44";"103,77";"98,79";"102,58";"97,42";"94,64";"101,00";"101,20";"98,46";"101,96";"99,67";"101,33";"102,25";"105,21";"99,66";"107,27";"112,17";"105,92";"102,99";"93,26";"101,82";"101,94";"110,21";"99,63";"102,74";"101,12";"92,81";"105,97";"121,19";"104,94";"102,64";"105,04";"95,31";"102,27";"91,74";"99,45";"105,83";"92,92";"92,54";"94,17";"86,27";"105,43";"96,25";"93,17";"114,42";"107,88";"98,53";"109,93";"109,22";"104,12";"100,60";"98,98";"112,05";"70,34";"122,80";"94,93";"111,25"
"agosto 2012";"109,09";"109,48";"108,35";"114,17";"154,89";"107,15";"109,00";"97,02";"106,18";"103,60";"106,77";"111,53";"106,95";"187,77";"103,09";"108,62";"98,73";"104,49";"105,58";"109,01";"109,10";"110,58";"113,57";"118,38";"103,50";"110,15";"105,29";"104,86";"97,87";"102,54";"107,38";"104,19";"95,40";"100,37";"103,51";"175,14";"118,65";"107,74";"104,27";"137,32";"106,67";"105,11";"106,65";"128,68";"104,92";"103,92";"107,66";"105,95";"109,46";"103,70";"105,24";"103,73";"106,31";"105,51";"104,23";"104,19";"104,13";"106,79";"109,84";"110,33";"100,55";"111,70";"111,73";"104,52";"112,26";"94,17";"110,11";"109,91";"117,33";"109,79";"107,63";"108,10";"102,57";"107,95";"155,03";"112,80";"122,78";"121,63";"101,96";"109,02";"97,54";"104,96";"113,66";"105,91";"104,19";"111,47";"88,81";"109,17";"107,56";"103,48";"119,31";"96,48";"110,64";"119,14";"118,99";"108,06";"112,40";"106,53";"145,71";"127,66";"166,80";"108,59";"115,65"
"setembro 2012";"96,12";"97,99";"94,83";"95,34";"150,37";"101,17";"101,72";"104,83";"96,42";"98,96";"96,75";"94,87";"99,42";"168,23";"94,68";"98,10";"100,35";"107,13";"99,41";"98,28";"101,43";"100,87";"103,36";"105,34";"89,66";"109,61";"95,72";"100,86";"95,47";"100,52";"103,43";"102,35";"101,12";"152,28";"100,86";"162,66";"112,44";"101,05";"99,77";"130,81";"95,66";"102,90";"103,67";"142,52";"95,41";"96,95";"97,84";"92,34";"103,56";"107,62";"97,96";"99,11";"100,66";"100,13";"98,46";"102,35";"101,89";"96,88";"104,18";"100,16";"96,29";"101,71";"102,27";"99,24";"103,73";"99,65";"94,34";"100,50";"93,27";"94,54";"96,11";"101,33";"101,76";"99,75";"155,97";"101,42";"117,71";"104,93";"98,26";"90,90";"98,91";"102,10";"101,43";"96,77";"93,45";"107,53";"102,88";"97,17";"96,41";"91,39";"94,21";"103,11";"93,99";"102,91";"98,03";"84,10";"100,67";"96,11";"87,84";"130,58";"155,18";"93,53";"99,15"
"outubro 2012";"106,36";"109,13";"103,79";"112,37";"163,97";"94,24";"91,95";"102,26";"98,45";"107,02";"101,35";"95,25";"102,15";"183,79";"98,87";"109,13";"114,53";"107,09";"106,51";"108,21";"118,43";"112,69";"120,70";"98,33";"98,92";"121,53";"104,48";"107,65";"102,69";"102,57";"109,43";"110,35";"106,71";"212,30";"100,55";"163,34";"118,42";"99,03";"105,90";"137,33";"103,87";"101,39";"105,42";"145,01";"103,95";"104,53";"102,58";"103,29";"121,18";"106,74";"101,28";"101,72";"108,63";"106,28";"107,47";"108,18";"107,47";"103,45";"106,16";"106,90";"101,58";"106,24";"117,07";"105,77";"117,53";"105,83";"106,50";"114,95";"95,36";"106,37";"109,29";"110,99";"115,99";"106,43";"110,36";"100,31";"125,65";"128,02";"108,07";"110,96";"107,56";"105,64";"111,56";"112,28";"107,07";"129,21";"105,29";"109,70";"110,89";"107,07";"109,82";"84,29";"97,33";"115,76";"123,02";"111,32";"109,93";"112,58";"119,42";"166,01";"147,78";"107,79";"108,36"
"novembro 2012";"103,12";"106,82";"100,48";"102,38";"145,25";"87,51";"84,42";"98,75";"92,94";"108,09";"97,54";"88,61";"98,15";"140,37";"102,31";"104,87";"114,83";"121,70";"103,21";"104,17";"110,12";"106,31";"120,33";"97,01";"97,89";"114,91";"95,98";"103,53";"103,03";"101,93";"103,66";"107,41";"107,75";"166,96";"99,16";"125,07";"103,84";"92,04";"107,05";"109,81";"94,56";"108,99";"101,72";"129,23";"104,06";"103,09";"101,18";"106,30";"113,65";"100,17";"97,38";"99,38";"105,19";"103,70";"104,59";"101,08";"99,58";"102,48";"98,93";"99,69";"98,38";"95,27";"99,94";"96,45";"101,98";"103,75";"99,05";"108,55";"96,40";"99,62";"101,75";"105,30";"116,41";"98,84";"83,63";"102,28";"111,69";"115,09";"100,78";"101,74";"107,65";"111,76";"95,80";"110,85";"106,73";"124,22";"114,53";"104,66";"98,82";"103,63";"91,05";"77,91";"97,17";"109,34";"113,41";"106,54";"101,57";"114,04";"121,04";"149,35";"168,87";"91,17";"101,69"
"dezembro 2012";"93,79";"98,80";"91,34";"80,76";"116,20";"79,75";"75,66";"90,20";"89,82";"111,42";"90,82";"80,54";"97,67";"71,14";"91,17";"86,15";"123,62";"128,42";"81,20";"77,40";"68,19";"81,97";"84,82";"43,71";"97,88";"70,88";"83,35";"94,89";"107,28";"101,54";"93,28";"98,20";"91,59";"62,75";"105,26";"67,78";"91,01";"91,02";"99,94";"81,05";"99,59";"90,63";"85,85";"102,94";"94,54";"97,98";"108,58";"85,77";"96,38";"86,22";"89,34";"94,76";"89,67";"90,51";"94,25";"90,60";"99,57";"86,87";"97,25";"86,52";"97,97";"87,67";"64,55";"88,77";"92,86";"106,64";"72,95";"94,11";"84,71";"76,95";"80,68";"88,38";"110,23";"80,20";"53,48";"82,01";"52,60";"62,56";"73,05";"83,53";"97,18";"103,65";"83,09";"98,40";"96,25";"105,40";"114,77";"83,91";"98,38";"89,54";"70,37";"53,54";"106,25";"89,55";"94,98";"85,18";"81,06";"95,47";"110,08";"133,33";"62,72";"85,66";"74,78"
"janeiro 2013";"104,11";"106,18";"103,32";"96,28";"122,22";"70,57";"63,65";"71,33";"98,89";"111,29";"102,05";"98,20";"101,14";"31,62";"98,77";"97,54";"114,34";"103,02";"97,66";"91,21";"92,81";"95,16";"81,02";"84,14";"98,89";"88,52";"96,43";"98,72";"100,08";"103,14";"100,52";"95,54";"92,58";"49,02";"109,86";"27,94";"96,88";"97,70";"103,57";"88,17";"104,99";"109,06";"101,56";"97,12";"102,56";"101,72";"107,77";"102,77";"97,34";"91,72";"102,08";"102,39";"95,03";"97,83";"95,73";"84,88";"111,35";"109,52";"90,19";"89,21";"102,68";"93,93";"89,35";"93,79";"105,47";"104,12";"90,89";"105,78";"96,62";"98,49";"96,42";"92,33";"114,90";"89,25";"80,10";"80,18";"75,71";"85,72";"99,56";"89,22";"93,22";"106,43";"74,48";"104,28";"102,12";"111,31";"108,75";"97,20";"97,24";"98,93";"70,31";"63,84";"106,18";"102,26";"117,55";"99,40";"98,81";"97,78";"24,37";"114,47";"48,35";"91,05";"94,82"
"fevereiro 2013";"93,95";"97,09";"92,04";"89,79";"56,96";"83,71";"80,08";"93,65";"92,20";"99,28";"91,24";"91,58";"93,52";"22,86";"95,74";"90,35";"94,13";"88,03";"96,58";"91,57";"82,01";"98,78";"79,36";"75,43";"99,32";"98,22";"95,46";"92,72";"88,53";"94,05";"92,10";"89,77";"87,36";"74,18";"96,63";"19,50";"85,56";"112,18";"93,04";"75,63";"88,59";"105,28";"96,41";"85,74";"96,96";"94,98";"98,67";"99,83";"91,16";"90,59";"93,44";"96,79";"89,75";"96,13";"91,14";"83,71";"103,10";"103,45";"89,50";"86,19";"92,94";"94,54";"88,11";"88,83";"98,53";"91,73";"103,26";"85,93";"92,67";"87,58";"92,83";"91,71";"101,31";"91,95";"97,27";"90,83";"80,22";"87,44";"98,79";"97,35";"83,84";"92,52";"89,66";"95,89";"93,92";"102,29";"86,94";"96,14";"86,49";"114,40";"82,00";"93,73";"122,55";"81,20";"122,74";"107,12";"91,27";"86,50";"149,91";"74,15";"49,94";"87,06";"90,93"
"março 2013";"97,46";"98,94";"96,82";"92,51";"32,33";"103,51";"104,75";"107,70";"95,55";"98,25";"99,95";"98,25";"109,75";"14,15";"103,44";"101,13";"85,91";"105,19";"100,04";"100,42";"87,51";"112,21";"94,87";"93,16";"103,11";"108,03";"92,49";"100,69";"94,37";"104,38";"101,17";"98,53";"89,25";"96,46";"110,26";"21,79";"85,86";"121,59";"95,48";"67,14";"100,50";"106,70";"107,42";"72,50";"105,45";"107,30";"107,96";"101,86";"105,57";"99,78";"104,29";"106,94";"100,75";"102,61";"98,40";"105,71";"118,25";"121,88";"102,21";"94,44";"101,05";"102,36";"95,53";"100,06";"114,45";"101,01";"109,17";"94,63";"98,74";"96,48";"99,69";"98,40";"106,16";"103,26";"107,97";"103,66";"102,92";"99,19";"121,68";"99,93";"101,30";"131,76";"95,26";"98,83";"97,26";"103,93";"94,98";"103,39";"91,06";"113,91";"86,78";"126,00";"119,60";"110,87";"139,26";"112,80";"104,02";"101,63";"99,90";"52,08";"56,18";"99,03";"96,45"
"abril 2013";"107,00";"113,25";"102,52";"106,03";"26,47";"110,37";"111,77";"107,54";"106,40";"90,82";"103,27";"108,23";"107,12";"52,45";"107,87";"101,76";"87,42";"89,04";"104,18";"102,62";"93,30";"116,09";"104,35";"112,84";"112,54";"111,77";"108,06";"105,27";"97,84";"101,49";"98,15";"98,65";"99,18";"111,31";"105,41";"85,54";"88,42";"120,63";"99,21";"68,67";"102,56";"112,69";"100,29";"69,58";"110,69";"109,04";"111,86";"113,15";"107,02";"101,23";"105,97";"109,94";"102,56";"107,66";"98,91";"102,68";"121,46";"122,55";"95,20";"100,89";"101,09";"105,85";"92,39";"102,19";"116,99";"104,31";"118,86";"95,66";"102,08";"108,70";"98,49";"100,14";"93,27";"108,48";"101,95";"107,75";"100,83";"111,61";"124,72";"106,81";"108,80";"138,82";"113,67";"103,55";"99,48";"116,75";"91,30";"108,79";"91,13";"111,22";"107,03";"110,22";"127,36";"116,32";"152,80";"122,72";"113,05";"106,04";"110,70";"58,23";"67,66";"112,34";"106,13"
"maio 2013";"105,02";"111,37";"100,36";"105,37";"36,34";"116,13";"119,13";"111,48";"106,73";"87,22";"104,97";"108,74";"111,14";"118,74";"110,05";"100,02";"87,83";"92,70";"105,40";"103,33";"92,80";"111,99";"102,82";"142,93";"108,58";"99,60";"101,77";"105,17";"98,94";"97,03";"98,75";"105,14";"101,79";"80,23";"108,97";"159,58";"99,26";"114,43";"104,05";"91,86";"104,64";"113,65";"103,59";"83,07";"105,96";"105,31";"108,40";"106,50";"110,70";"97,24";"108,81";"113,41";"102,67";"107,73";"97,33";"107,25";"121,62";"121,75";"100,22";"99,83";"104,05";"107,84";"98,62";"107,75";"112,70";"102,62";"111,41";"100,19";"112,03";"105,61";"97,71";"99,22";"96,11";"106,64";"109,60";"98,18";"101,89";"105,74";"96,03";"102,32";"108,97";"103,76";"99,13";"92,97";"88,96";"106,02";"97,08";"106,95";"88,52";"111,20";"112,00";"109,57";"119,89";"116,08";"139,74";"120,75";"111,43";"99,77";"120,47";"45,62";"81,68";"111,82";"105,60"
"junho 2013";"98,71";"105,05";"93,93";"100,35";"66,85";"109,27";"111,45";"107,26";"101,54";"88,24";"102,57";"96,18";"108,29";"101,70";"108,53";"98,88";"85,99";"77,78";"103,75";"99,86";"82,40";"105,52";"98,36";"134,85";"97,73";"89,08";"99,70";"98,57";"99,53";"97,13";"96,03";"102,62";"92,88";"62,99";"103,04";"139,40";"101,74";"113,21";"94,10";"103,59";"103,53";"110,57";"104,45";"97,31";"101,64";"104,34";"109,06";"95,54";"105,65";"96,43";"101,54";"106,68";"99,21";"103,36";"96,33";"106,00";"114,83";"120,78";"98,22";"94,24";"100,86";"101,14";"97,11";"102,86";"97,67";"103,42";"108,32";"94,27";"101,65";"100,05";"101,38";"99,05";"99,56";"104,53";"112,96";"107,10";"88,18";"110,00";"90,76";"94,06";"113,30";"117,32";"99,14";"88,92";"86,37";"97,18";"114,81";"97,34";"87,87";"111,48";"99,75";"126,17";"117,69";"106,36";"139,19";"121,45";"108,70";"92,63";"131,07";"68,51";"87,67";"113,17";"98,31"
"julho 2013";"107,63";"114,56";"102,28";"110,83";"113,63";"109,38";"110,67";"108,71";"104,43";"97,00";"109,21";"99,83";"118,89";"152,58";"110,10";"107,73";"90,24";"92,95";"108,77";"103,06";"85,09";"110,45";"108,16";"110,08";"108,27";"108,08";"108,20";"103,85";"101,15";"98,36";"100,86";"102,52";"82,67";"69,18";"109,66";"175,58";"112,12";"130,27";"102,52";"116,48";"110,36";"117,69";"102,85";"118,01";"104,92";"106,04";"113,19";"101,25";"109,52";"97,19";"105,41";"113,45";"103,36";"103,96";"101,23";"111,35";"125,62";"133,29";"105,12";"99,57";"103,11";"106,84";"82,11";"102,37";"101,19";"104,91";"114,49";"103,71";"101,52";"102,65";"104,25";"108,09";"109,55";"113,51";"114,15";"101,24";"104,54";"119,28";"105,28";"100,27";"114,33";"124,80";"110,47";"92,36";"86,50";"111,40";"111,42";"102,47";"96,94";"124,08";"114,29";"106,38";"125,34";"106,42";"137,43";"133,90";"110,94";"99,35";"178,39";"95,05";"85,91";"107,47";"109,21"
"agosto 2013";"107,96";"119,00";"100,44";"102,02";"131,32";"107,55";"108,91";"101,35";"106,02";"101,33";"109,84";"101,97";"122,28";"187,80";"104,22";"111,48";"94,01";"100,04";"108,29";"106,25";"88,45";"111,14";"112,35";"106,68";"104,07";"115,26";"104,25";"105,24";"96,65";"99,59";"104,11";"102,18";"105,67";"95,32";"108,70";"189,20";"119,17";"105,58";"96,59";"142,43";"106,58";"110,89";"105,46";"145,22";"102,10";"103,61";"109,96";"97,88";"127,46";"97,74";"107,29";"114,54";"105,71";"108,11";"101,55";"112,49";"120,72";"125,10";"111,12";"96,09";"104,19";"116,13";"77,33";"104,66";"103,14";"108,27";"118,98";"101,13";"105,49";"98,26";"100,61";"108,81";"113,11";"111,33";"128,84";"105,04";"110,53";"126,55";"103,23";"105,81";"110,88";"127,31";"97,35";"104,42";"97,86";"125,70";"108,30";"99,95";"104,92";"124,92";"116,35";"114,22";"127,58";"113,77";"150,75";"137,94";"113,23";"106,79";"173,81";"148,80";"122,48";"115,47";"110,99"
"setembro 2013";"102,15";"114,20";"93,80";"97,25";"123,60";"101,76";"101,47";"102,83";"102,28";"106,79";"101,61";"96,51";"110,68";"166,93";"106,66";"106,21";"98,01";"102,38";"103,35";"99,57";"93,89";"105,14";"109,23";"105,13";"100,17";"114,69";"99,61";"103,45";"93,13";"98,93";"103,45";"102,27";"92,40";"145,30";"98,59";"168,86";"118,02";"106,54";"106,48";"136,26";"103,07";"102,20";"102,00";"156,33";"108,14";"111,51";"103,81";"103,56";"122,35";"95,94";"101,94";"109,20";"102,36";"107,46";"96,75";"106,16";"114,83";"121,72";"107,20";"91,50";"100,96";"106,41";"99,82";"97,66";"97,69";"107,93";"110,31";"95,92";"99,59";"100,15";"99,16";"106,45";"111,83";"108,73";"127,29";"107,37";"91,87";"129,29";"93,80";"97,15";"124,20";"124,34";"96,34";"95,99";"87,58";"123,32";"92,13";"99,42";"100,81";"116,46";"106,93";"111,53";"144,53";"107,10";"144,21";"131,76";"103,44";"105,80";"277,01";"133,20";"103,94";"114,38";"110,25"
"outubro 2013";"107,99";"115,46";"103,06";"102,36";"125,38";"102,54";"101,87";"95,69";"109,92";"103,07";"107,69";"104,70";"113,68";"151,32";"109,08";"115,16";"107,37";"98,75";"109,90";"108,28";"103,74";"116,94";"121,04";"112,32";"106,85";"131,24";"104,05";"116,62";"103,13";"103,42";"112,77";"107,56";"114,79";"207,42";"103,60";"159,11";"123,44";"125,00";"103,53";"146,93";"102,62";"94,52";"97,49";"166,45";"117,99";"119,27";"112,25";"117,17";"124,94";"103,91";"108,70";"115,67";"108,17";"111,87";"105,13";"106,93";"117,02";"125,75";"110,82";"102,74";"107,19";"116,73";"101,97";"104,40";"104,00";"111,83";"114,05";"103,39";"106,85";"105,20";"104,12";"115,79";"120,23";"118,05";"122,68";"110,64";"110,21";"148,97";"110,03";"110,18";"120,97";"119,80";"108,39";"110,63";"104,43";"130,77";"93,57";"105,59";"112,86";"132,45";"112,78";"119,31";"139,63";"108,38";"158,42";"134,94";"104,16";"114,62";"247,08";"146,87";"93,69";"117,69";"120,48"
"novembro 2013";"100,11";"112,69";"92,06";"87,71";"105,76";"92,59";"89,06";"92,25";"107,54";"104,68";"100,93";"100,57";"107,62";"128,71";"105,60";"106,22";"108,59";"106,90";"104,64";"100,39";"91,35";"108,88";"110,81";"109,65";"98,04";"118,61";"105,31";"108,68";"97,50";"101,43";"103,55";"103,29";"96,79";"138,72";"107,73";"138,54";"107,59";"111,16";"97,49";"115,82";"101,73";"98,29";"101,60";"151,08";"112,47";"116,41";"101,88";"108,35";"118,45";"96,88";"101,93";"110,85";"104,29";"107,71";"101,27";"102,74";"118,23";"125,91";"103,54";"95,14";"102,96";"108,24";"101,33";"98,26";"90,83";"108,31";"103,67";"93,82";"98,38";"93,26";"100,16";"106,13";"114,50";"105,03";"119,76";"121,57";"107,58";"137,32";"100,82";"102,27";"121,27";"106,97";"93,02";"102,73";"97,52";"119,64";"85,75";"94,60";"105,86";"122,40";"93,23";"105,87";"123,66";"99,73";"129,53";"114,15";"97,58";"112,79";"222,02";"140,43";"99,77";"105,45";"109,04"
"dezembro 2013";"97,76";"107,24";"91,34";"92,34";"73,92";"88,23";"86,45";"90,03";"94,45";"105,14";"96,63";"90,95";"102,94";"67,17";"93,35";"92,94";"122,53";"116,46";"81,69";"74,56";"56,83";"83,17";"69,51";"52,29";"84,86";"72,79";"89,00";"96,41";"98,07";"102,21";"93,29";"99,55";"84,29";"65,55";"106,59";"80,87";"91,85";"117,57";"99,86";"82,44";"94,21";"101,68";"99,37";"108,45";"98,68";"107,75";"103,47";"82,71";"100,99";"83,71";"85,27";"98,05";"86,19";"92,02";"90,25";"89,72";"112,59";"110,37";"94,61";"81,76";"100,43";"85,93";"73,32";"86,99";"69,72";"102,23";"70,62";"71,69";"91,05";"70,45";"76,91";"89,96";"110,22";"85,31";"98,77";"90,06";"59,42";"95,33";"69,66";"79,43";"110,34";"96,77";"69,22";"86,13";"83,28";"95,36";"98,45";"76,53";"88,62";"91,63";"64,89";"88,17";"124,14";"78,54";"65,81";"84,04";"69,14";"96,74";"181,47";"86,71";"47,01";"86,92";"85,73"
"janeiro 2014";"104,12";"111,74";"98,98";"99,49";"56,98";"70,18";"63,77";"63,91";"101,09";"110,34";"103,03";"96,45";"106,91";"35,77";"98,41";"97,91";"107,07";"98,13";"94,00";"84,65";"72,63";"88,08";"79,60";"94,83";"100,18";"79,68";"103,96";"98,51";"97,87";"101,34";"97,03";"94,79";"90,16";"58,93";"105,07";"28,07";"97,78";"127,45";"94,23";"91,76";"104,46";"103,65";"102,06";"95,87";"107,55";"108,53";"117,20";"103,81";"105,26";"91,69";"97,69";"108,45";"96,61";"97,06";"96,12";"98,15";"111,38";"112,80";"92,22";"88,91";"105,32";"92,05";"67,56";"91,81";"83,54";"104,90";"90,59";"76,26";"90,80";"90,27";"82,19";"93,40";"109,97";"92,92";"85,35";"99,50";"84,09";"126,53";"97,85";"95,77";"96,07";"92,63";"69,80";"96,90";"93,33";"108,47";"91,52";"88,44";"94,81";"101,41";"77,56";"104,14";"115,86";"83,90";"109,24";"101,91";"86,54";"91,54";"27,61";"55,81";"38,65";"102,08";"98,39"
"fevereiro 2014";"95,74";"100,01";"92,35";"98,75";"28,72";"80,20";"77,32";"81,84";"91,12";"104,55";"94,60";"93,30";"102,44";"25,62";"92,86";"97,04";"99,61";"95,50";"89,75";"91,81";"83,43";"95,97";"91,63";"116,73";"110,34";"92,83";"102,71";"96,36";"88,43";"91,43";"90,36";"91,35";"82,75";"91,16";"96,72";"20,67";"90,85";"105,98";"89,32";"86,81";"96,00";"89,69";"91,41";"71,18";"104,87";"105,34";"110,25";"102,90";"100,86";"90,24";"100,33";"108,23";"95,74";"98,02";"93,35";"90,10";"109,48";"105,16";"94,21";"89,48";"95,97";"96,20";"101,81";"89,41";"89,36";"97,62";"96,40";"80,56";"92,96";"90,95";"92,43";"94,02";"106,18";"94,45";"111,75";"112,33";"99,85";"144,33";"98,09";"97,42";"105,85";"92,30";"88,38";"96,21";"94,67";"101,22";"84,80";"92,34";"91,66";"115,18";"83,55";"114,74";"146,58";"98,77";"132,46";"115,96";"91,30";"93,87";"32,44";"82,11";"60,56";"113,61";"98,28"
